year_month,state,district,biometric_total
2025-11,Uttar Pradesh,Bareilly,4983
2025-11,Uttar Pradesh,Basti,2092
2025-11,Uttar Pradesh,Bhadohi,153
2025-11,Uttar Pradesh,Bijnor,3627
2025-11,Uttar Pradesh,Budaun,2530
2025-11,Uttar Pradesh,Bulandshahar,6
2025-11,Uttar Pradesh,Bulandshahr,3202
2025-11,Uttar Pradesh,Chandauli,1777
2025-11,Uttar Pradesh,Chitrakoot,1021
2025-11,Uttar Pradesh,Deoria,2617
2025-11,Uttar Pradesh,Etah,1481
2025-11,Uttar Pradesh,Etawah,1566
2025-11,Uttar Pradesh,Faizabad,1879
2025-11,Uttar Pradesh,Farrukhabad,1752
2025-11,Uttar Pradesh,Fatehpur,2281
2025-11,Uttar Pradesh,Firozabad,2102
2025-11,Uttar Pradesh,Gautam Buddha Nagar,1604
2025-11,Uttar Pradesh,Ghaziabad,3506
2025-11,Uttar Pradesh,Ghazipur,2757
2025-11,Uttar Pradesh,Gonda,2802
2025-11,Uttar Pradesh,Gorakhpur,3393
2025-11,Uttar Pradesh,Hamirpur,1003
2025-11,Uttar Pradesh,Hapur,1252
2025-11,Uttar Pradesh,Hardoi,3908
2025-11,Uttar Pradesh,Hathras,1531
2025-11,Uttar Pradesh,Jalaun,1456
2025-11,Uttar Pradesh,Jaunpur,3978
2025-11,Uttar Pradesh,Jhansi,2418
2025-11,Uttar Pradesh,Jyotiba Phule Nagar,7
2025-11,Uttar Pradesh,Kannauj,1421
2025-11,Uttar Pradesh,Kanpur Dehat,1307
2025-11,Uttar Pradesh,Kanpur Nagar,3492
2025-11,Uttar Pradesh,Kasganj,1693
2025-11,Uttar Pradesh,Kaushambi,1837
2025-11,Uttar Pradesh,Kheri,4346
2025-11,Uttar Pradesh,Kushinagar,3181
2025-11,Uttar Pradesh,Kushinagar *,6
2025-11,Uttar Pradesh,Lalitpur,1491
2025-11,Uttar Pradesh,Lucknow,4488
2025-11,Uttar Pradesh,Maharajganj,2253
2025-11,Uttar Pradesh,Mahoba,974
2025-11,Uttar Pradesh,Mainpuri,1641
2025-11,Uttar Pradesh,Mathura,2047
2025-11,Uttar Pradesh,Mau,1906
2025-11,Uttar Pradesh,Meerut,3425
2025-11,Uttar Pradesh,Mirzapur,2263
2025-11,Uttar Pradesh,Moradabad,3301
2025-11,Uttar Pradesh,Muzaffarnagar,3014
2025-11,Uttar Pradesh,Pilibhit,2843
2025-11,Uttar Pradesh,Pratapgarh,2379
2025-11,Uttar Pradesh,Prayagraj,317
2025-11,Uttar Pradesh,Rae Bareli,2291
2025-11,Uttar Pradesh,Raebareli,1
2025-11,Uttar Pradesh,Rampur,2370
2025-11,Uttar Pradesh,Saharanpur,4538
2025-11,Uttar Pradesh,Sambhal,2302
2025-11,Uttar Pradesh,Sant Kabir Nagar,1690
2025-11,Uttar Pradesh,Sant Ravidas Nagar,1409
2025-11,Uttar Pradesh,Sant Ravidas Nagar Bhadohi,3
2025-11,Uttar Pradesh,Shahjahanpur,2955
2025-11,Uttar Pradesh,Shamli,1838
2025-11,Uttar Pradesh,Shrawasti,1040
2025-11,Uttar Pradesh,Siddharthnagar,2056
2025-11,Uttar Pradesh,Sitapur,4570
2025-11,Uttar Pradesh,Sonbhadra,1639
2025-11,Uttar Pradesh,Sultanpur,2175
2025-11,Uttar Pradesh,Unnao,2409
2025-11,Uttar Pradesh,Varanasi,3953
2025-11,Uttarakhand,Almora,753
2025-11,Uttarakhand,Bageshwar,420
2025-11,Uttarakhand,Chamoli,544
2025-11,Uttarakhand,Champawat,584
2025-11,Uttarakhand,Dehradun,2647
2025-11,Uttarakhand,Garhwal,8
2025-11,Uttarakhand,Hardwar,41
2025-11,Uttarakhand,Haridwar,4015
2025-11,Uttarakhand,Nainital,1877
2025-11,Uttarakhand,Pauri Garhwal,1183
2025-11,Uttarakhand,Pithoragarh,699
2025-11,Uttarakhand,Rudraprayag,767
2025-11,Uttarakhand,Tehri Garhwal,1690
2025-11,Uttarakhand,Udham Singh Nagar,5074
2025-11,Uttarakhand,Uttarkashi,692
2025-11,WEST BENGAL,HOOGHLY,1
2025-11,West  Bengal,Hooghly,1
2025-11,West Bangal,Hooghly,1
2025-11,West Bangal,Howrah,2
2025-11,West Bengal,Alipurduar,149
2025-11,West Bengal,Bally Jagachha,1
2025-11,West Bengal,Bankura,1991
2025-11,West Bengal,Barddhaman,3262
2025-11,West Bengal,Bardhaman,382
2025-11,West Bengal,Birbhum,2391
2025-11,West Bengal,Cooch Behar,882
2025-11,West Bengal,Dakshin Dinajpur,849
2025-11,West Bengal,Darjeeling,815
2025-11,West Bengal,Darjiling,61
2025-11,West Bengal,East Midnapore,624
2025-11,West Bengal,HOWRAH,1
2025-11,West Bengal,Haora,566
2025-11,West Bengal,Hooghly,3036
2025-11,West Bengal,Howrah,1676
2025-11,West Bengal,Hugli,24
2025-11,West Bengal,Jalpaiguri,1626
2025-11,West Bengal,Jhargram,96
2025-11,West Bengal,Kalimpong,23
2025-11,West Bengal,Koch Bihar,285
2025-11,West Bengal,Kolkata,1740
2025-11,West Bengal,MALDA,1
2025-11,West Bengal,Malda,1982
2025-11,West Bengal,Maldah,326
2025-11,West Bengal,Medinipur,2
2025-11,West Bengal,Murshidabad,4108
2025-11,West Bengal,Nadia,2334
2025-11,West Bengal,North 24 Parganas,3953
2025-11,West Bengal,North Dinajpur,40
2025-11,West Bengal,North Twenty Four Parganas,373
2025-11,West Bengal,Paschim Bardhaman,181
2025-11,West Bengal,Paschim Medinipur,3260
2025-11,West Bengal,Purba Bardhaman,212
2025-11,West Bengal,Purba Medinipur,2487
2025-11,West Bengal,Purulia,104
2025-11,West Bengal,Puruliya,2127
2025-11,West Bengal,South 24 Parganas,3960
2025-11,West Bengal,South Dinajpur,57
2025-11,West Bengal,South Twenty Four Parganas,598
2025-11,West Bengal,Uttar Dinajpur,1802
2025-11,West Bengal,West Midnapore,471
2025-11,West Bengal,hooghly,1
2025-11,West bengal,hooghly,3
2025-11,Westbengal,Hooghly,1
2025-11,andhra pradesh,chittoor,2
2025-11,west Bengal,South 24 Parganas,1
2025-12,Andaman & Nicobar Islands,Andamans,56
2025-12,Andaman & Nicobar Islands,South Andaman,18
2025-12,Andaman and Nicobar Islands,Nicobar,31
2025-12,Andaman and Nicobar Islands,North And Middle Andaman,118
2025-12,Andaman and Nicobar Islands,South Andaman,168
2025-12,Andhra Pradesh,Adilabad,1254
2025-12,Andhra Pradesh,Alluri Sitharama Raju,283
2025-12,Andhra Pradesh,Anakapalli,91
2025-12,Andhra Pradesh,Anantapur,1580
2025-12,Andhra Pradesh,Ananthapur,752
2025-12,Andhra Pradesh,Ananthapuramu,917
2025-12,Andhra Pradesh,Annamayya,127
2025-12,Andhra Pradesh,Bapatla,114
2025-12,Andhra Pradesh,Chittoor,3392
2025-12,Andhra Pradesh,Cuddapah,2186
2025-12,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,133
2025-12,Andhra Pradesh,East Godavari,4101
2025-12,Andhra Pradesh,Eluru,112
2025-12,Andhra Pradesh,Guntur,4196
2025-12,Andhra Pradesh,Hyderabad,2045
2025-12,Andhra Pradesh,K.V.Rangareddy,37
2025-12,Andhra Pradesh,K.v. Rangareddy,22
2025-12,Andhra Pradesh,Kakinada,204
2025-12,Andhra Pradesh,Karim Nagar,64
2025-12,Andhra Pradesh,Karimnagar,446
2025-12,Andhra Pradesh,Khammam,811
2025-12,Andhra Pradesh,Krishna,3561
2025-12,Andhra Pradesh,Kurnool,4247
2025-12,Andhra Pradesh,Mahabub Nagar,579
2025-12,Andhra Pradesh,Mahabubnagar,3
2025-12,Andhra Pradesh,Mahbubnagar,370
2025-12,Andhra Pradesh,Medak,515
2025-12,Andhra Pradesh,N. T. R,179
2025-12,Andhra Pradesh,Nalgonda,849
2025-12,Andhra Pradesh,Nandyal,154
2025-12,Andhra Pradesh,Nellore,2380
2025-12,Andhra Pradesh,Nizamabad,292
2025-12,Andhra Pradesh,Palnadu,160
2025-12,Andhra Pradesh,Parvathipuram Manyam,146
2025-12,Andhra Pradesh,Prakasam,3122
2025-12,Andhra Pradesh,Rangareddi,1150
2025-12,Andhra Pradesh,Sri Potti Sriramulu Nellore,170
2025-12,Andhra Pradesh,Sri Sathya Sai,192
2025-12,Andhra Pradesh,Srikakulam,2220
2025-12,Andhra Pradesh,Tirupati,171
2025-12,Andhra Pradesh,Visakhapatnam,4119
2025-12,Andhra Pradesh,Vizianagaram,2587
2025-12,Andhra Pradesh,Warangal,1138
2025-12,Andhra Pradesh,West Godavari,3042
2025-12,Andhra Pradesh,Y. S. R,143
2025-12,Arunachal Pradesh,Anjaw,11
2025-12,Arunachal Pradesh,Changlang,224
2025-12,Arunachal Pradesh,Dibang Valley,36
2025-12,Arunachal Pradesh,East Kameng,65
2025-12,Arunachal Pradesh,East Siang,95
2025-12,Arunachal Pradesh,Kamle,1
2025-12,Arunachal Pradesh,Kra Daadi,11
2025-12,Arunachal Pradesh,Kurung Kumey,64
2025-12,Arunachal Pradesh,Leparada,2
2025-12,Arunachal Pradesh,Lohit,96
2025-12,Arunachal Pradesh,Longding,37
2025-12,Arunachal Pradesh,Lower Dibang Valley,58
2025-12,Arunachal Pradesh,Lower Siang,19
2025-12,Arunachal Pradesh,Lower Subansiri,39
2025-12,Arunachal Pradesh,Namsai,158
2025-12,Arunachal Pradesh,Pakke Kessang,3
2025-12,Arunachal Pradesh,Papum Pare,156
2025-12,Arunachal Pradesh,Shi-yomi,30
2025-12,Arunachal Pradesh,Siang,21
2025-12,Arunachal Pradesh,Tawang,114
2025-12,Arunachal Pradesh,Tirap,24
2025-12,Arunachal Pradesh,Upper Siang,25
2025-12,Arunachal Pradesh,Upper Subansiri,77
2025-12,Arunachal Pradesh,West Kameng,166
2025-12,Arunachal Pradesh,West Siang,188
2025-12,Assam,Baksa,261
2025-12,Assam,Barpeta,1201
2025-12,Assam,Biswanath,184
2025-12,Assam,Bongaigaon,543
2025-12,Assam,Cachar,1136
2025-12,Assam,Charaideo,112
2025-12,Assam,Chirang,429
2025-12,Assam,Darrang,410
2025-12,Assam,Dhemaji,479
2025-12,Assam,Dhubri,904
2025-12,Assam,Dibrugarh,379
2025-12,Assam,Goalpara,523
2025-12,Assam,Golaghat,531
2025-12,Assam,Hailakandi,422
2025-12,Assam,Hojai,465
2025-12,Assam,Jorhat,308
2025-12,Assam,Kamrup,598
2025-12,Assam,Kamrup Metro,406
2025-12,Assam,Karbi Anglong,876
2025-12,Assam,Karimganj,1048
2025-12,Assam,Kokrajhar,358
2025-12,Assam,Lakhimpur,704
2025-12,Assam,Majuli,42
2025-12,Assam,Marigaon,472
2025-12,Assam,Nagaon,2357
2025-12,Assam,Nalbari,457
2025-12,Assam,North Cachar Hills,179
2025-12,Assam,Sibsagar,220
2025-12,Assam,Sonitpur,545
2025-12,Assam,South Salmara Mankachar,89
2025-12,Assam,Sribhumi,6
2025-12,Assam,Tamulpur District,2
2025-12,Assam,Tinsukia,421
2025-12,Assam,Udalguri,337
2025-12,Assam,West Karbi Anglong,89
2025-12,Bihar,Araria,1918
2025-12,Bihar,Arwal,412
2025-12,Bihar,Aurangabad,1187
2025-12,Bihar,Aurangabad(BH),1
2025-12,Bihar,Aurangabad(bh),8
2025-12,Bihar,Banka,1020
2025-12,Bihar,Begusarai,2207
2025-12,Bihar,Bhabua,1
2025-12,Bihar,Bhagalpur,1858
2025-12,Bihar,Bhojpur,1366
2025-12,Bihar,Buxar,884
2025-12,Bihar,Darbhanga,3459
2025-12,Bihar,East Champaran,3037
2025-12,Bihar,Gaya,2359
2025-12,Bihar,Gopalganj,1565
2025-12,Bihar,Jamui,1497
2025-12,Bihar,Jehanabad,592
2025-12,Bihar,Kaimur (Bhabua),977
2025-12,Bihar,Katihar,2893
2025-12,Bihar,Khagaria,1470
2025-12,Bihar,Kishanganj,2036
2025-12,Bihar,Lakhisarai,905
2025-12,Bihar,Madhepura,1955
2025-12,Bihar,Madhubani,3193
2025-12,Bihar,Monghyr,6
2025-12,Bihar,Munger,971
2025-12,Bihar,Muzaffarpur,3466
2025-12,Bihar,Nalanda,1845
2025-12,Bihar,Nawada,1160
2025-12,Bihar,Pashchim Champaran,9
2025-12,Bihar,Patna,2921
2025-12,Bihar,Purba Champaran,7
2025-12,Bihar,Purnea,77
2025-12,Bihar,Purnia,2993
2025-12,Bihar,Rohtas,1374
2025-12,Bihar,Saharsa,2027
2025-12,Bihar,Samastipur,3115
2025-12,Bihar,Samstipur,12
2025-12,Bihar,Saran,2406
2025-12,Bihar,Sheikhpura,755
2025-12,Bihar,Sheikpura,8
2025-12,Bihar,Sheohar,482
2025-12,Bihar,Sitamarhi,2418
2025-12,Bihar,Siwan,1992
2025-12,Bihar,Supaul,1366
2025-12,Bihar,Vaishali,2698
2025-12,Bihar,West Champaran,2019
2025-12,Chandigarh,Chandigarh,616
2025-12,Chandigarh,Mohali,2
2025-12,Chhatisgarh,Raipur,1
2025-12,Chhattisgarh,Balod,1395
2025-12,Chhattisgarh,Baloda Bazar,2783
2025-12,Chhattisgarh,Balrampur,1160
2025-12,Chhattisgarh,Bastar,2142
2025-12,Chhattisgarh,Bemetara,2258
2025-12,Chhattisgarh,Bijapur,484
2025-12,Chhattisgarh,Bilaspur,3714
2025-12,Chhattisgarh,Dakshin Bastar Dantewada,629
2025-12,Chhattisgarh,Dantewada,400
2025-12,Chhattisgarh,Dhamtari,1638
2025-12,Chhattisgarh,Durg,3925
2025-12,Chhattisgarh,Gariyaband,1134
2025-12,Chhattisgarh,Gaurela-pendra-marwahi,18
2025-12,Chhattisgarh,Janjgir - Champa,4
2025-12,Chhattisgarh,Janjgir Champa,13
2025-12,Chhattisgarh,Janjgir-champa,2933
2025-12,Chhattisgarh,Jashpur,1459
2025-12,Chhattisgarh,Kabeerdham,824
2025-12,Chhattisgarh,Kanker,1195
2025-12,Chhattisgarh,Kawardha,1329
2025-12,Chhattisgarh,Khairagarh Chhuikhadan Gandai,8
2025-12,Chhattisgarh,Kondagaon,1185
2025-12,Chhattisgarh,Korba,1696
2025-12,Chhattisgarh,Koriya,1271
2025-12,Chhattisgarh,Mahasamund,1531
2025-12,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,11
2025-12,Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,1
2025-12,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,34
2025-12,Chhattisgarh,Mungeli,1730
2025-12,Chhattisgarh,Narayanpur,430
2025-12,Chhattisgarh,Raigarh,3961
2025-12,Chhattisgarh,Raipur,4161
2025-12,Chhattisgarh,Rajnandgaon,2408
2025-12,Chhattisgarh,Sakti,52
2025-12,Chhattisgarh,Sarangarh-Bilaigarh,40
2025-12,Chhattisgarh,Sukma,668
2025-12,Chhattisgarh,Surajpur,1602
2025-12,Chhattisgarh,Surguja,2031
2025-12,Chhattisgarh,Uttar Bastar Kanker,683
2025-12,Dadra & Nagar Haveli,Dadra & Nagar Haveli,19
2025-12,Dadra and Nagar Haveli,Dadra and Nagar Haveli,653
2025-12,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,17
2025-12,Dadra and Nagar Haveli and Daman and Diu,Daman,3
2025-12,Dadra and Nagar Haveli and Daman and Diu,Diu,3
2025-12,Daman & Diu,Daman,14
2025-12,Daman & Diu,Diu,38
2025-12,Daman and Diu,Daman,92
2025-12,Daman and Diu,Diu,88
2025-12,Delhi,Central Delhi,658
2025-12,Delhi,East Delhi,1502
2025-12,Delhi,Najafgarh,12
2025-12,Delhi,New Delhi,60
2025-12,Delhi,North Delhi,850
2025-12,Delhi,North East,513
2025-12,Delhi,North East Delhi,2063
2025-12,Delhi,North West Delhi,4301
2025-12,Delhi,Shahdara,77
2025-12,Delhi,South Delhi,2532
2025-12,Delhi,South East Delhi,7
2025-12,Delhi,South West Delhi,1861
2025-12,Delhi,West Delhi,2184
2025-12,Goa,Bardez,2
2025-12,Goa,North Goa,796
2025-12,Goa,South Goa,540
2025-12,Gujarat,Ahmadabad,378
2025-12,Gujarat,Ahmedabad,5572
2025-12,Gujarat,Amreli,1071
2025-12,Gujarat,Anand,1620
2025-12,Gujarat,Arvalli,424
2025-12,Gujarat,Banas Kantha,27
2025-12,Gujarat,Banaskantha,2520
2025-12,Gujarat,Bharuch,1353
2025-12,Gujarat,Bhavnagar,1969
2025-12,Gujarat,Botad,232
2025-12,Gujarat,Chhotaudepur,456
2025-12,Gujarat,Dahod,1811
2025-12,Gujarat,Devbhumi Dwarka,353
2025-12,Gujarat,Dohad,255
2025-12,Gujarat,Gandhinagar,1021
2025-12,Gujarat,Gir Somnath,543
2025-12,Gujarat,Jamnagar,1129
2025-12,Gujarat,Junagadh,1604
2025-12,Gujarat,Kachchh,1864
2025-12,Gujarat,Kheda,1723
2025-12,Gujarat,Mahesana,1566
2025-12,Gujarat,Mahisagar,464
2025-12,Gujarat,Morbi,407
2025-12,Gujarat,Narmada,458
2025-12,Gujarat,Navsari,695
2025-12,Gujarat,Panch Mahals,11
2025-12,Gujarat,Panchmahals,1835
2025-12,Gujarat,Patan,1029
2025-12,Gujarat,Porbandar,354
2025-12,Gujarat,Rajkot,2418
2025-12,Gujarat,Sabar Kantha,36
2025-12,Gujarat,Sabarkantha,1295
2025-12,Gujarat,Surat,3835
2025-12,Gujarat,Surendra Nagar,1132
2025-12,Gujarat,Surendranagar,22
2025-12,Gujarat,Tapi,541
2025-12,Gujarat,The Dangs,350
2025-12,Gujarat,Vadodara,3074
2025-12,Gujarat,Valsad,1239
2025-12,Haryana,Ambala,1207
2025-12,Haryana,Bhiwani,1247
2025-12,Haryana,Charkhi Dadri,120
2025-12,Haryana,Faridabad,2151
2025-12,Haryana,Fatehabad,1331
2025-12,Haryana,Gurgaon,1304
2025-12,Haryana,Hisar,1666
2025-12,Haryana,Jhajjar,861
2025-12,Haryana,Jind,1409
2025-12,Haryana,Kaithal,1211
2025-12,Haryana,Karnal,1461
2025-12,Haryana,Kurukshetra,1071
2025-12,Haryana,Mahendragarh,862
2025-12,Haryana,Mewat,1224
2025-12,Haryana,Palwal,1109
2025-12,Haryana,Panchkula,535
2025-12,Haryana,Panipat,1248
2025-12,Haryana,Rewari,861
2025-12,Haryana,Rohtak,1199
2025-12,Haryana,Sirsa,1550
2025-12,Haryana,Sonipat,1280
2025-12,Haryana,Yamuna Nagar,1436
2025-12,Haryana,Yamunanagar,18
2025-12,Himachal Pradesh,Bilaspur,315
2025-12,Himachal Pradesh,Chamba,592
2025-12,Himachal Pradesh,Hamirpur,380
2025-12,Himachal Pradesh,Kangra,1500
2025-12,Himachal Pradesh,Kinnaur,68
2025-12,Himachal Pradesh,Kullu,239
2025-12,Himachal Pradesh,Lahul & Spiti,20
2025-12,Himachal Pradesh,Lahul and Spiti,21
2025-12,Himachal Pradesh,Mandi,817
2025-12,Himachal Pradesh,Shimla,571
2025-12,Himachal Pradesh,Sirmaur,500
2025-12,Himachal Pradesh,Solan,533
2025-12,Himachal Pradesh,Una,462
2025-12,Jammu & Kashmir,Anantnag,1
2025-12,Jammu & Kashmir,Baramula,4
2025-12,Jammu & Kashmir,Jammu,10
2025-12,Jammu & Kashmir,Kathua,1
2025-12,Jammu and Kashmir,Anantnag,708
2025-12,Jammu and Kashmir,Badgam,169
2025-12,Jammu and Kashmir,Bandipore,245
2025-12,Jammu and Kashmir,Baramula,786
2025-12,Jammu and Kashmir,Budgam,487
2025-12,Jammu and Kashmir,Doda,527
2025-12,Jammu and Kashmir,Ganderbal,178
2025-12,Jammu and Kashmir,Jammu,1470
2025-12,Jammu and Kashmir,Kargil,81
2025-12,Jammu and Kashmir,Kathua,707
2025-12,Jammu and Kashmir,Kishtwar,284
2025-12,Jammu and Kashmir,Kulgam,354
2025-12,Jammu and Kashmir,Kupwara,744
2025-12,Jammu and Kashmir,Leh,51
2025-12,Jammu and Kashmir,Pulwama,940
2025-12,Jammu and Kashmir,Punch,845
2025-12,Jammu and Kashmir,Rajouri,1176
2025-12,Jammu and Kashmir,Ramban,589
2025-12,Jammu and Kashmir,Reasi,376
2025-12,Jammu and Kashmir,Samba,219
2025-12,Jammu and Kashmir,Shupiyan,169
2025-12,Jammu and Kashmir,Srinagar,1789
2025-12,Jammu and Kashmir,Udhampur,656
2025-12,Jharkhand,Bokaro,1878
2025-12,Jharkhand,Chatra,1385
2025-12,Jharkhand,Deoghar,1029
2025-12,Jharkhand,Dhanbad,2333
2025-12,Jharkhand,Dumka,1127
2025-12,Jharkhand,East Singhbhum,1945
2025-12,Jharkhand,Garhwa,1435
2025-12,Jharkhand,Garhwa *,79
2025-12,Jharkhand,Giridih,1737
2025-12,Jharkhand,Godda,1281
2025-12,Jharkhand,Gumla,1512
2025-12,Jharkhand,Hazaribag,144
2025-12,Jharkhand,Hazaribagh,1171
2025-12,Jharkhand,Jamtara,670
2025-12,Jharkhand,Khunti,676
2025-12,Jharkhand,Kodarma,89
2025-12,Jharkhand,Koderma,521
2025-12,Jharkhand,Latehar,756
2025-12,Jharkhand,Lohardaga,568
2025-12,Jharkhand,Pakaur,40
2025-12,Jharkhand,Pakur,495
2025-12,Jharkhand,Palamau,40
2025-12,Jharkhand,Palamu,1961
2025-12,Jharkhand,Pashchimi Singhbhum,228
2025-12,Jharkhand,Purbi Singhbhum,314
2025-12,Jharkhand,Ramgarh,538
2025-12,Jharkhand,Ranchi,2582
2025-12,Jharkhand,Sahebganj,1095
2025-12,Jharkhand,Sahibganj,33
2025-12,Jharkhand,Seraikela-Kharsawan,1118
2025-12,Jharkhand,Seraikela-kharsawan,227
2025-12,Jharkhand,Simdega,870
2025-12,Jharkhand,West Singhbhum,1982
2025-12,Karnataka,Bagalkot,1297
2025-12,Karnataka,Bagalkot *,60
2025-12,Karnataka,Ballari,667
2025-12,Karnataka,Bangalore,3124
2025-12,Karnataka,Bangalore Rural,701
2025-12,Karnataka,Belagavi,1234
2025-12,Karnataka,Belgaum,1775
2025-12,Karnataka,Bellary,1095
2025-12,Karnataka,Bengaluru,4213
2025-12,Karnataka,Bengaluru Rural,2
2025-12,Karnataka,Bengaluru South,6
2025-12,Karnataka,Bidar,1551
2025-12,Karnataka,Bijapur,1089
2025-12,Karnataka,Chamarajanagar,62
2025-12,Karnataka,Chamarajanagar *,5
2025-12,Karnataka,Chamrajanagar,641
2025-12,Karnataka,Chamrajnagar,88
2025-12,Karnataka,Chickmagalur,396
2025-12,Karnataka,Chikkaballapur,677
2025-12,Karnataka,Chikkamagaluru,249
2025-12,Karnataka,Chikmagalur,39
2025-12,Karnataka,Chitradurga,933
2025-12,Karnataka,Dakshina Kannada,1234
2025-12,Karnataka,Davanagere,165
2025-12,Karnataka,Davangere,1266
2025-12,Karnataka,Dharwad,1144
2025-12,Karnataka,Gadag,668
2025-12,Karnataka,Gadag *,30
2025-12,Karnataka,Gulbarga,1275
2025-12,Karnataka,Hasan,228
2025-12,Karnataka,Hassan,781
2025-12,Karnataka,Haveri,903
2025-12,Karnataka,Haveri *,34
2025-12,Karnataka,Kalaburagi,1210
2025-12,Karnataka,Kodagu,245
2025-12,Karnataka,Kolar,1191
2025-12,Karnataka,Koppal,944
2025-12,Karnataka,Mandya,1067
2025-12,Karnataka,Mysore,1049
2025-12,Karnataka,Mysuru,878
2025-12,Karnataka,Raichur,1741
2025-12,Karnataka,Ramanagar,698
2025-12,Karnataka,Shimoga,570
2025-12,Karnataka,Shivamogga,574
2025-12,Karnataka,Tumakuru,672
2025-12,Karnataka,Tumkur,1231
2025-12,Karnataka,Udupi,594
2025-12,Karnataka,Uttara Kannada,762
2025-12,Karnataka,Vijayanagara,197
2025-12,Karnataka,Vijayapura,926
2025-12,Karnataka,Yadgir,929
2025-12,Karnataka,yadgir,91
2025-12,Kerala,Alappuzha,1396
2025-12,Kerala,Ernakulam,2332
2025-12,Kerala,Idukki,804
2025-12,Kerala,Kannur,2067
2025-12,Kerala,Kasaragod,963
2025-12,Kerala,Kasargod,86
2025-12,Kerala,Kollam,1998
2025-12,Kerala,Kottayam,1376
2025-12,Kerala,Kozhikode,2723
2025-12,Kerala,Malappuram,3520
2025-12,Kerala,Palakkad,2433
2025-12,Kerala,Pathanamthitta,885
2025-12,Kerala,Thiruvananthapuram,2158
2025-12,Kerala,Thrissur,2341
2025-12,Kerala,Wayanad,609
2025-12,Ladakh,Kargil,36
2025-12,Ladakh,Leh,41
2025-12,Lakshadweep,Lakshadweep,76
2025-12,Madhya Pradesh,Agar Malwa,278
2025-12,Madhya Pradesh,Alirajpur,864
2025-12,Madhya Pradesh,Anuppur,878
2025-12,Madhya Pradesh,Ashok Nagar,899
2025-12,Madhya Pradesh,Balaghat,2088
2025-12,Madhya Pradesh,Barwani,1422
2025-12,Madhya Pradesh,Betul,2541
2025-12,Madhya Pradesh,Bhind,1382
2025-12,Madhya Pradesh,Bhopal,2972
2025-12,Madhya Pradesh,Burhanpur,949
2025-12,Madhya Pradesh,Chhatarpur,1867
2025-12,Madhya Pradesh,Chhindwara,2337
2025-12,Madhya Pradesh,Damoh,1451
2025-12,Madhya Pradesh,Datia,705
2025-12,Madhya Pradesh,Dewas,1868
2025-12,Madhya Pradesh,Dhar,1881
2025-12,Madhya Pradesh,Dindori,652
2025-12,Madhya Pradesh,East Nimar,525
2025-12,Madhya Pradesh,Guna,1562
2025-12,Madhya Pradesh,Gwalior,1915
2025-12,Madhya Pradesh,Harda,423
2025-12,Madhya Pradesh,Harda *,173
2025-12,Madhya Pradesh,Hoshangabad,1472
2025-12,Madhya Pradesh,Indore,3891
2025-12,Madhya Pradesh,Jabalpur,3131
2025-12,Madhya Pradesh,Jhabua,1093
2025-12,Madhya Pradesh,Katni,1969
2025-12,Madhya Pradesh,Khandwa,675
2025-12,Madhya Pradesh,Khargone,1394
2025-12,Madhya Pradesh,Maihar,47
2025-12,Madhya Pradesh,Mandla,594
2025-12,Madhya Pradesh,Mandsaur,1009
2025-12,Madhya Pradesh,Mauganj,45
2025-12,Madhya Pradesh,Morena,1679
2025-12,Madhya Pradesh,Narmadapuram,106
2025-12,Madhya Pradesh,Narsimhapur,181
2025-12,Madhya Pradesh,Narsinghpur,952
2025-12,Madhya Pradesh,Neemuch,811
2025-12,Madhya Pradesh,Niwari,33
2025-12,Madhya Pradesh,Pandhurna,13
2025-12,Madhya Pradesh,Panna,1000
2025-12,Madhya Pradesh,Raisen,1546
2025-12,Madhya Pradesh,Rajgarh,1673
2025-12,Madhya Pradesh,Ratlam,2351
2025-12,Madhya Pradesh,Rewa,2277
2025-12,Madhya Pradesh,Sagar,2387
2025-12,Madhya Pradesh,Satna,2614
2025-12,Madhya Pradesh,Sehore,1428
2025-12,Madhya Pradesh,Seoni,1043
2025-12,Madhya Pradesh,Shahdol,1273
2025-12,Madhya Pradesh,Shajapur,1348
2025-12,Madhya Pradesh,Sheopur,743
2025-12,Madhya Pradesh,Shivpuri,1933
2025-12,Madhya Pradesh,Sidhi,1016
2025-12,Madhya Pradesh,Singrauli,1015
2025-12,Madhya Pradesh,Tikamgarh,1713
2025-12,Madhya Pradesh,Ujjain,2486
2025-12,Madhya Pradesh,Umaria,602
2025-12,Madhya Pradesh,Vidisha,1911
2025-12,Madhya Pradesh,West Nimar,115
2025-12,Maharashtra,Ahmadnagar,10048
2025-12,Maharashtra,Ahmed Nagar,193
2025-12,Maharashtra,Akola,3820
2025-12,Maharashtra,Amravati,7226
2025-12,Maharashtra,Aurangabad,5916
2025-12,Maharashtra,Beed,6303
2025-12,Maharashtra,Bhandara,2290
2025-12,Maharashtra,Bid,314
2025-12,Maharashtra,Buldana,907
2025-12,Maharashtra,Buldhana,5868
2025-12,Maharashtra,Chandrapur,4866
2025-12,Maharashtra,Chatrapati Sambhaji Nagar,34
