year_month,state,district,enrolment_total,demographic_total,biometric_total,demo_update_rate,bio_update_rate,update_imbalance,demo_mom_delta,bio_mom_delta,z_demo_update_rate,z_bio_update_rate
2025-08,Uttar Pradesh,Kushinagar,347,4940.0,1755.0,14.195402298850574,5.043103448275862,0.47565710872162487,1763.0,-152.0,-0.1803349082606414,-0.37573074095030673
2025-09,Uttar Pradesh,Kushinagar,322,2228.0,2725.0,6.897832817337461,8.436532507739939,-0.1003229713362939,-2712.0,970.0,-0.42148352954468515,-0.28085225797872126
2025-10,Uttar Pradesh,Kushinagar,470,3226.0,2343.0,6.849256900212314,4.974522292993631,0.1585278276481149,998.0,-382.0,-0.4230887236400634,-0.3776482338047601
2025-11,Uttar Pradesh,Kushinagar,252,3076.0,3181.0,12.15810276679842,12.57312252964427,-0.016778523489932886,-150.0,838.0,-0.24765759351106503,-0.1651953872806011
2025-12,Uttar Pradesh,Kushinagar,290,4302.0,2627.0,14.783505154639176,9.027491408934708,0.2417027417027417,1226.0,-554.0,-0.16090101411192484,-0.26432935944116653
2025-06,Uttar Pradesh,Kushinagar *,1,5.0,0.0,2.5,0.0,0.8333333333333334,,,,
2025-01,Uttar Pradesh,Lalitpur,347,17978.0,46711.0,51.660919540229884,134.22701149425288,-0.44416447673519865,,,3.0902945946610663,3.170346592312824
2025-02,Uttar Pradesh,Lalitpur,199,1168.0,1623.0,5.84,8.115,-0.16296561604584528,-16810.0,-45088.0,-0.49317513517099015,-0.2970403582490958
2025-03,Uttar Pradesh,Lalitpur,115,808.0,1330.0,6.9655172413793105,11.46551724137931,-0.24403927068723702,-360.0,-293.0,-0.40515296090306174,-0.20491955529987976
2025-04,Uttar Pradesh,Lalitpur,92,1429.0,963.0,15.365591397849462,10.35483870967742,0.19473464270789803,621.0,-367.0,0.25178303623743375,-0.23545710839622308
2025-05,Uttar Pradesh,Lalitpur,112,809.0,479.0,7.15929203539823,4.238938053097345,0.2560124127230411,-620.0,-484.0,-0.3899986140296521,-0.4036107511483667
2025-06,Uttar Pradesh,Lalitpur,120,1358.0,1189.0,11.223140495867769,9.826446280991735,0.0663265306122449,549.0,710.0,-0.07218137921987382,-0.2499849950764221
2025-07,Uttar Pradesh,Lalitpur,61,583.0,490.0,9.403225806451612,7.903225806451613,0.08659217877094973,-775.0,-699.0,-0.21450958358237376,-0.302862984234321
2025-08,Uttar Pradesh,Lalitpur,139,1545.0,811.0,11.035714285714286,5.792857142857143,0.31141281289775136,962.0,321.0,-0.0868392288964274,-0.36088651964796187
2025-09,Uttar Pradesh,Lalitpur,143,817.0,1301.0,5.673611111111111,9.034722222222221,-0.22840962718263333,-728.0,490.0,-0.5061877406074705,-0.27175305378309367
2025-10,Uttar Pradesh,Lalitpur,164,1493.0,1347.0,9.048484848484849,8.163636363636364,0.051390355508623725,676.0,46.0,-0.24225244639614663,-0.2957031256524752
2025-11,Uttar Pradesh,Lalitpur,139,690.0,1491.0,4.928571428571429,10.65,-0.36709440879926675,-803.0,144.0,-0.5644542960737041,-0.2273417957130837
2025-12,Uttar Pradesh,Lalitpur,186,1393.0,1356.0,7.449197860962567,7.251336898395722,0.013454545454545455,703.0,-135.0,-0.36732624601879915,-0.3207863451119014
2025-01,Uttar Pradesh,Lucknow,7150,84482.0,136313.0,11.81401202629003,19.06208921829115,-0.23474610047283465,,,0.5075552449201418,2.7546504642676335
2025-02,Uttar Pradesh,Lucknow,922,4438.0,3871.0,4.808234019501625,4.193932827735645,0.06823104693140794,-80044.0,-132442.0,-1.7745537844662056,-0.8153814096731451
2025-03,Uttar Pradesh,Lucknow,444,4929.0,3609.0,11.076404494382022,8.110112359550563,0.15458484600070266,491.0,-262.0,0.2672820294286473,0.12494268871571904
2025-04,Uttar Pradesh,Lucknow,371,4773.0,2344.0,12.830645161290322,6.301075268817204,0.3412475414442259,-156.0,-1265.0,0.8387201283505669,-0.309429933243088
2025-05,Uttar Pradesh,Lucknow,325,3741.0,1639.0,11.475460122699387,5.02760736196319,0.3906337112060955,-1032.0,-705.0,0.39727308134723066,-0.6152056392880805
2025-06,Uttar Pradesh,Lucknow,454,5684.0,3627.0,12.492307692307692,7.9714285714285715,0.22089776632302405,1943.0,1988.0,0.7285078161424413,0.09164296203885566
2025-07,Uttar Pradesh,Lucknow,285,3234.0,2208.0,11.307692307692308,7.72027972027972,0.18849898952783392,-2450.0,-1419.0,0.3426232701346735,0.03133895526404469
2025-08,Uttar Pradesh,Lucknow,559,6354.0,2149.0,11.346428571428572,3.8375,0.4944731890874882,3120.0,-59.0,0.35524148001108685,-0.9009654271202169
2025-09,Uttar Pradesh,Lucknow,709,3222.0,3416.0,4.538028169014084,4.811267605633803,-0.029221268263292664,-3132.0,1267.0,-1.8625724471462288,-0.6671515433671563
2025-10,Uttar Pradesh,Lucknow,679,4643.0,3542.0,6.827941176470588,5.208823529411765,0.134497923283655,1421.0,126.0,-1.1166408538582244,-0.5716933518954248
2025-11,Uttar Pradesh,Lucknow,408,4532.0,4488.0,11.080684596577017,10.973105134474327,0.0048775080368030155,-111.0,946.0,0.2686762585715677,0.8123833634608763
2025-12,Uttar Pradesh,Lucknow,513,6925.0,4040.0,13.472762645914397,7.8599221789883265,0.26308590187853365,2393.0,-448.0,1.0478877765643035,0.0648688708399837
2025-01,Uttar Pradesh,Maharajganj,8190,40846.0,59234.0,4.986692711512636,7.231595653766329,-0.1837311777460257,,,-1.1673866903410315,0.49729574485791556
2025-02,Uttar Pradesh,Maharajganj,427,2938.0,2236.0,6.864485981308412,5.224299065420561,0.1356521739130435,-37908.0,-56998.0,-0.675223710801058,-0.6485507779694664
2025-03,Uttar Pradesh,Maharajganj,238,2205.0,2083.0,9.225941422594142,8.715481171548117,0.0284448589414782,-733.0,-153.0,-0.056294585466367446,1.344357943187764
2025-04,Uttar Pradesh,Maharajganj,170,3195.0,1464.0,18.68421052631579,8.56140350877193,0.3714592274678112,990.0,-619.0,2.4226843193226513,1.2564041474395435
2025-05,Uttar Pradesh,Maharajganj,261,2390.0,1117.0,9.122137404580153,4.263358778625954,0.362884834663626,-805.0,-347.0,-0.08350125172497112,-1.1970945719763928
2025-06,Uttar Pradesh,Maharajganj,275,3167.0,1959.0,11.47463768115942,7.0978260869565215,0.23561536961185878,777.0,842.0,0.5330807565893866,0.42093463615127363
2025-07,Uttar Pradesh,Maharajganj,167,1889.0,968.0,11.244047619047619,5.761904761904762,0.32225332400279916,-1278.0,-991.0,0.47264391625839836,-0.34166358374757144
2025-08,Uttar Pradesh,Maharajganj,338,3704.0,1618.0,10.926253687315635,4.772861356932153,0.39188427578433216,1815.0,650.0,0.38935124989478603,-0.9062497804725779
2025-09,Uttar Pradesh,Maharajganj,494,2471.0,2179.0,4.991919191919192,4.402020202020202,0.0627821973769082,-1233.0,561.0,-1.166016848297835,-1.117940992595514
2025-10,Uttar Pradesh,Maharajganj,420,2644.0,1864.0,6.280285035629453,4.427553444180522,0.17298735861610112,173.0,-315.0,-0.828340713987834,-1.1033655796167952
2025-11,Uttar Pradesh,Maharajganj,260,2005.0,2253.0,7.681992337164751,8.632183908045977,-0.05822963136886593,-639.0,389.0,-0.4609581841518543,1.2968084777529523
2025-12,Uttar Pradesh,Maharajganj,293,3471.0,2127.0,11.806122448979592,7.23469387755102,0.24004286479728523,1466.0,-126.0,0.6199617427057311,0.49906433698886504
2025-01,Uttar Pradesh,Mahoba,78,8565.0,27744.0,108.41772151898734,351.1898734177215,-0.5282015973561003,,,3.125920447513218,3.1742564122560477
2025-02,Uttar Pradesh,Mahoba,139,903.0,1032.0,6.45,7.371428571428571,-0.06663223140495868,-7662.0,-26712.0,-0.47136879101648277,-0.3027425246526529
2025-03,Uttar Pradesh,Mahoba,89,699.0,961.0,7.766666666666667,10.677777777777777,-0.15773630343166767,-204.0,-71.0,-0.42491849517606034,-0.2693057709012229
2025-04,Uttar Pradesh,Mahoba,63,1316.0,665.0,20.5625,10.390625,0.3284561049445005,617.0,-296.0,0.026501943197159213,-0.2722097160444512
2025-05,Uttar Pradesh,Mahoba,101,801.0,410.0,7.852941176470588,4.019607843137255,0.3226072607260726,-515.0,-255.0,-0.42187484213513915,-0.33663912701262105
2025-06,Uttar Pradesh,Mahoba,84,913.0,897.0,10.741176470588234,10.552941176470588,0.00883489784649365,112.0,487.0,-0.319981639197027,-0.27056823001747665
2025-07,Uttar Pradesh,Mahoba,35,786.0,482.0,21.833333333333332,13.38888888888889,0.23955870764381404,-127.0,-415.0,0.07133529835959224,-0.24188859595765952
2025-08,Uttar Pradesh,Mahoba,89,1318.0,518.0,14.644444444444444,5.7555555555555555,0.43549265106151336,532.0,36.0,-0.1822793970729253,-0.3190836745897416
2025-09,Uttar Pradesh,Mahoba,92,803.0,863.0,8.634408602150538,9.279569892473118,-0.035992801439712056,-515.0,345.0,-0.3943056828091996,-0.2834456967942478
2025-10,Uttar Pradesh,Mahoba,121,951.0,647.0,7.795081967213115,5.30327868852459,0.19011882426516574,148.0,-216.0,-0.42391604015066003,-0.32365750187977566
2025-11,Uttar Pradesh,Mahoba,100,1140.0,974.0,11.287128712871286,9.643564356435643,0.07848699763593381,189.0,327.0,-0.30072115071440186,-0.2797646599470125
2025-12,Uttar Pradesh,Mahoba,91,1081.0,931.0,11.75,10.119565217391305,0.07451564828614009,-59.0,-43.0,-0.2843916507980734,-0.27495091445918574
2025-05,Uttar Pradesh,Mahrajganj,1,2.0,3.0,1.0,1.5,-0.16666666666666666,,,,
2025-01,Uttar Pradesh,Mainpuri,4025,24378.0,42628.0,6.055141579731743,10.588176850471932,-0.2723596042204546,,,-0.6470947388761539,1.8951080749543117
2025-02,Uttar Pradesh,Mainpuri,324,1418.0,1673.0,4.363076923076923,5.147692307692307,-0.08247089262613196,-22960.0,-40955.0,-1.0745727724241525,-0.3975637699154979
2025-03,Uttar Pradesh,Mainpuri,219,2104.0,1434.0,9.563636363636364,6.5181818181818185,0.1893190166713761,686.0,-239.0,0.23928063988865186,0.17997352289029564
2025-04,Uttar Pradesh,Mainpuri,121,2063.0,1049.0,16.90983606557377,8.598360655737705,0.32573080629617734,-41.0,-385.0,2.09520203762264,1.056580636770956
2025-05,Uttar Pradesh,Mainpuri,175,1323.0,739.0,7.517045454545454,4.198863636363637,0.2830828889966069,-740.0,-310.0,-0.27776382047198206,-0.7974091813407556
2025-06,Uttar Pradesh,Mainpuri,151,2132.0,1235.0,14.026315789473685,8.125,0.2663301662707839,809.0,496.0,1.3667183047610632,0.8571019617843212
2025-07,Uttar Pradesh,Mainpuri,150,1235.0,586.0,8.178807947019868,3.880794701986755,0.3562019758507135,-897.0,-649.0,-0.11057817077107136,-0.9314464504184555
2025-08,Uttar Pradesh,Mainpuri,213,2570.0,835.0,12.009345794392523,3.9018691588785046,0.5093951849677041,1335.0,249.0,0.8571571814129844,-0.9225654741778813
2025-09,Uttar Pradesh,Mainpuri,269,1264.0,1372.0,4.681481481481481,5.0814814814814815,-0.040955631399317405,-1306.0,537.0,-0.9941320197825907,-0.42546564076642984
2025-10,Uttar Pradesh,Mainpuri,377,1751.0,1179.0,4.632275132275132,3.119047619047619,0.1951552371204367,487.0,-193.0,-1.0065633611702132,-1.2524539041174203
2025-11,Uttar Pradesh,Mainpuri,189,1698.0,1641.0,8.936842105263159,8.636842105263158,0.017065868263473054,-53.0,462.0,0.0809292577740535,1.0727970849904207
2025-12,Uttar Pradesh,Mainpuri,329,2153.0,1748.0,6.524242424242424,5.296969696969697,0.10379292670425423,455.0,107.0,-0.5285825379632314,-0.33465686065386735
2025-01,Uttar Pradesh,Mathura,1907,44647.0,74774.0,23.399895178197063,39.189727463312366,-0.25227345045301536,,,2.494428932465007,3.1274267187990334
2025-02,Uttar Pradesh,Mathura,424,1800.0,2375.0,4.235294117647059,5.588235294117647,-0.13769157088122605,-42847.0,-72399.0,-1.3030601253333507,-0.3460045388004602
2025-03,Uttar Pradesh,Mathura,244,2232.0,1908.0,9.110204081632654,7.7877551020408164,0.07824197053851727,432.0,-467.0,-0.33709077447141333,-0.1186372298107218
2025-04,Uttar Pradesh,Mathura,155,2536.0,1485.0,16.256410256410255,9.51923076923077,0.2613127797115863,304.0,-423.0,1.0789386887951795,0.060347729366305614
2025-05,Uttar Pradesh,Mathura,229,2192.0,962.0,9.530434782608696,4.182608695652174,0.3898573692551506,-344.0,-523.0,-0.25382154889945907,-0.4913060432407684
2025-06,Uttar Pradesh,Mathura,304,3280.0,1873.0,10.754098360655737,6.140983606557377,0.2729918509895227,1088.0,911.0,-0.011351119518829594,-0.2888662052899713
2025-07,Uttar Pradesh,Mathura,164,1776.0,935.0,10.763636363636364,5.666666666666667,0.3101032448377581,-1504.0,-938.0,-0.009461152603382745,-0.33789698275454294
2025-08,Uttar Pradesh,Mathura,327,3776.0,1263.0,11.512195121951219,3.850609756097561,0.4986111111111111,2000.0,328.0,0.13886667769366012,-0.5256252183634759
2025-09,Uttar Pradesh,Mathura,308,1826.0,1855.0,5.909385113268608,6.003236245954692,-0.007876154263986964,-1950.0,592.0,-0.9713369541832833,-0.3031053344798302
2025-10,Uttar Pradesh,Mathura,416,2737.0,1832.0,6.563549160671463,4.393285371702638,0.19803063457330417,911.0,-23.0,-0.8417135509009124,-0.4695281130180231
2025-11,Uttar Pradesh,Mathura,254,2533.0,2047.0,9.933333333333334,8.027450980392157,0.10609037328094302,-204.0,215.0,-0.17398671002409563,-0.09385954577243391
2025-12,Uttar Pradesh,Mathura,288,3401.0,1987.0,11.768166089965398,6.875432525951557,0.26238634254963816,868.0,-60.0,0.1895876369808763,-0.2129452366351125
2025-01,Uttar Pradesh,Mau,206,25643.0,51117.0,123.8792270531401,246.94202898550725,-0.33186123161501285,,,3.1630013932981234,3.174556739764218
2025-02,Uttar Pradesh,Mau,330,1944.0,1908.0,5.873111782477341,5.764350453172206,0.009343368803529718,-23699.0,-49209.0,-0.4551286868558088,-0.3056560598096207
2025-03,Uttar Pradesh,Mau,206,2231.0,1712.0,10.777777777777779,8.270531400966183,0.1315922920892495,287.0,-196.0,-0.3047490261915927,-0.2694916723520504
2025-04,Uttar Pradesh,Mau,188,2564.0,1251.0,13.566137566137566,6.619047619047619,0.3440775681341719,333.0,-461.0,-0.21925643624049956,-0.2933227127331403
2025-05,Uttar Pradesh,Mau,203,1936.0,884.0,9.490196078431373,4.333333333333333,0.3729174051754697,-628.0,-367.0,-0.34422696397791624,-0.3263057489814353
2025-06,Uttar Pradesh,Mau,188,2842.0,1792.0,15.037037037037036,9.481481481481481,0.22653721682847897,906.0,908.0,-0.17415787835358518,-0.2520175678018265
2025-07,Uttar Pradesh,Mau,95,1212.0,869.0,12.625,9.052083333333334,0.16474543707973102,-1630.0,-923.0,-0.24811221316184814,-0.2582138167266545
2025-08,Uttar Pradesh,Mau,239,3662.0,1081.0,15.258333333333333,4.504166666666666,0.5440556492411467,2450.0,212.0,-0.16737281654200176,-0.32384061059516944
2025-09,Uttar Pradesh,Mau,237,1860.0,1712.0,7.815126050420168,7.19327731092437,0.04142177441925553,-1802.0,631.0,-0.3955854994301746,-0.2850365332835074
2025-10,Uttar Pradesh,Mau,272,2591.0,1620.0,9.49084249084249,5.934065934065934,0.2305318138651472,731.0,-92.0,-0.3442071446305588,-0.3032070521216518
2025-11,Uttar Pradesh,Mau,250,2754.0,1906.0,10.97211155378486,7.5936254980079685,0.1819352070371165,163.0,286.0,-0.2987906495519719,-0.27925947757315595
2025-12,Uttar Pradesh,Mau,218,3027.0,1679.0,13.821917808219178,7.666666666666667,0.2863819842787338,273.0,-227.0,-0.21141407836216505,-0.2782054877860051
2025-01,Uttar Pradesh,Meerut,9576,68208.0,108251.0,7.122063276600188,11.303226480108593,-0.22692394877025954,,,-0.6339351782908962,1.5692231218719823
2025-02,Uttar Pradesh,Meerut,775,3385.0,3413.0,4.362113402061856,4.39819587628866,-0.004118252684218267,-64823.0,-104838.0,-1.4450093345903556,-1.0196681296116283
2025-03,Uttar Pradesh,Meerut,316,2696.0,3336.0,8.504731861198739,10.523659305993691,-0.10608320901707277,-689.0,-77.0,-0.22760651049846892,1.2769413417024096
2025-04,Uttar Pradesh,Meerut,266,3377.0,1897.0,12.647940074906368,7.104868913857678,0.28056872037914693,681.0,-1439.0,0.989969626411634,-0.004859861605907674
2025-05,Uttar Pradesh,Meerut,342,2627.0,1596.0,7.658892128279883,4.653061224489796,0.2440814393939394,-750.0,-301.0,-0.4761757885388815,-0.9241119028370175
2025-06,Uttar Pradesh,Meerut,363,4094.0,2580.0,11.247252747252746,7.087912087912088,0.22681647940074906,1467.0,984.0,0.5783457404140526,-0.01121745520139212
2025-07,Uttar Pradesh,Meerut,224,2364.0,1805.0,10.506666666666666,8.022222222222222,0.134052757793765,-1730.0,-775.0,0.3607076463240449,0.3390818369624782
2025-08,Uttar Pradesh,Meerut,490,6149.0,1953.0,12.523421588594704,3.9775967413441955,0.5178329013945452,3785.0,148.0,0.9533770320458353,-1.1773626400801143
2025-09,Uttar Pradesh,Meerut,483,2024.0,2706.0,4.181818181818182,5.590909090909091,-0.1441555696470091,-4125.0,753.0,-1.4979931930991714,-0.5724862148563884
2025-10,Uttar Pradesh,Meerut,579,3574.0,2603.0,6.162068965517242,4.4879310344827585,0.15717060537390742,1550.0,-103.0,-0.9160513801455132,-0.9860238810444052
2025-11,Uttar Pradesh,Meerut,308,4338.0,3425.0,14.03883495145631,11.084142394822006,0.11759402369912417,764.0,822.0,1.3987157775306613,1.487082302478081
2025-12,Uttar Pradesh,Meerut,404,5020.0,2908.0,12.395061728395062,7.1802469135802465,0.26636398032538783,682.0,-517.0,0.9156555624370597,0.023401482221900225
2025-01,Uttar Pradesh,Mirzapur,186,30122.0,67032.0,161.08021390374333,358.4598930481283,-0.3799083938037157,,,3.170590362609094,3.1748961987901874
2025-02,Uttar Pradesh,Mirzapur,318,2041.0,2190.0,6.398119122257054,6.8652037617554855,-0.03520793950850662,-28081.0,-64842.0,-0.3396890383287112,-0.2823246639092976
2025-03,Uttar Pradesh,Mirzapur,240,2106.0,1784.0,8.738589211618256,7.402489626556017,0.08275507581598561,65.0,-406.0,-0.28657556094271047,-0.27704154684973076
2025-04,Uttar Pradesh,Mirzapur,193,2417.0,1249.0,12.458762886597938,6.438144329896907,0.31851649850013636,311.0,-535.0,-0.20215176879249405,-0.2865239275000838
2025-05,Uttar Pradesh,Mirzapur,211,1773.0,982.0,8.36320754716981,4.632075471698113,0.2870101596516691,-644.0,-267.0,-0.295094287858483,-0.3042829526682683
2025-06,Uttar Pradesh,Mirzapur,242,2448.0,1924.0,10.074074074074074,7.917695473251029,0.11982620626572148,675.0,942.0,-0.25626872413935986,-0.2719755419979681
2025-07,Uttar Pradesh,Mirzapur,206,1427.0,802.0,6.893719806763285,3.8743961352657004,0.2802690582959641,-1021.0,-1122.0,-0.3284421200840979,-0.31173319264335764
2025-08,Uttar Pradesh,Mirzapur,325,3630.0,1517.0,11.134969325153374,4.653374233128834,0.4104506604506605,2203.0,715.0,-0.23219328895937202,-0.3040735225357558
2025-09,Uttar Pradesh,Mirzapur,392,1802.0,1709.0,4.585241730279898,4.348600508905853,0.026480637813211846,-1828.0,192.0,-0.3808295864604975,-0.30707035414298206
2025-10,Uttar Pradesh,Mirzapur,341,1879.0,1666.0,5.494152046783626,4.871345029239766,0.06006768189509306,77.0,-43.0,-0.3602032226539429,-0.3019302217216751
2025-11,Uttar Pradesh,Mirzapur,219,2294.0,2263.0,10.427272727272728,10.286363636363637,0.006801228609039052,415.0,597.0,-0.24825340757338196,-0.2486844934131726
2025-12,Uttar Pradesh,Mirzapur,281,3032.0,2024.0,10.75177304964539,7.177304964539007,0.19932766462329443,738.0,-239.0,-0.24088935681604268,-0.27925578140789564
2025-01,Uttar Pradesh,Moradabad,10562,79864.0,95058.0,7.560730852977374,8.999147969326895,-0.08686107601630431,,,-0.706866737176049,0.060949823592871565
2025-02,Uttar Pradesh,Moradabad,560,2730.0,3525.0,4.866310160427807,6.283422459893048,-0.12707800511508952,-77134.0,-91533.0,-1.3376193708801996,-0.8672153759344174
2025-03,Uttar Pradesh,Moradabad,211,2876.0,3173.0,13.566037735849056,14.966981132075471,-0.04909090909090909,146.0,-352.0,0.6989505292392978,2.100601857278286
2025-04,Uttar Pradesh,Moradabad,155,3203.0,1813.0,20.53205128205128,11.621794871794872,0.27705800279051224,327.0,-1360.0,2.329665214156681,0.9573031468807945
2025-05,Uttar Pradesh,Moradabad,339,2875.0,1757.0,8.455882352941176,5.16764705882353,0.24131232462767105,-328.0,-56.0,-0.49731550869579105,-1.2485587385694832
2025-06,Uttar Pradesh,Moradabad,352,3407.0,3494.0,9.65155807365439,9.898016997167138,-0.012605042016806723,532.0,1737.0,-0.2174128149622678,0.3681601611899757
2025-07,Uttar Pradesh,Moradabad,203,1816.0,1912.0,8.901960784313726,9.372549019607844,-0.02574416733708769,-1591.0,-1582.0,-0.39289041049013057,0.18856870817225152
2025-08,Uttar Pradesh,Moradabad,286,4163.0,1869.0,14.505226480836237,6.512195121951219,0.3802420023205702,2347.0,-43.0,0.918810692904168,-0.7890267582747931
2025-09,Uttar Pradesh,Moradabad,398,3264.0,2762.0,8.180451127819548,6.9223057644110275,0.08329185332669653,-899.0,893.0,-0.5617928084471666,-0.6488614783285411
2025-10,Uttar Pradesh,Moradabad,533,3568.0,2982.0,6.681647940074907,5.584269662921348,0.08945199206228056,304.0,220.0,-0.9126563765188471,-1.1061678374578885
2025-11,Uttar Pradesh,Moradabad,283,3116.0,3301.0,10.971830985915492,11.623239436619718,-0.028825179183546275,-452.0,319.0,0.09165756106314168,0.9577968620203495
2025-12,Uttar Pradesh,Moradabad,333,4372.0,2972.0,13.089820359281438,8.89820359281437,0.1906058543226685,1256.0,-329.0,0.5874700298071622,0.02644962943059874
2025-01,Uttar Pradesh,Muzaffarnagar,2781,48747.0,112049.0,17.522286125089863,40.2764198418404,-0.39367649893965684,,,0.8132357327935615,3.0602280363630183
2025-02,Uttar Pradesh,Muzaffarnagar,428,3136.0,2953.0,7.31002331002331,6.883449883449884,0.030049261083743842,-45611.0,-109096.0,-1.1872389357326996,-0.46214902000683117
2025-03,Uttar Pradesh,Muzaffarnagar,200,1803.0,2521.0,8.970149253731343,12.542288557213931,-0.16601156069364162,-1333.0,-432.0,-0.8620377577869546,0.1347599561939064
2025-04,Uttar Pradesh,Muzaffarnagar,136,3177.0,1650.0,23.18978102189781,12.043795620437956,0.31628003314001657,1374.0,-871.0,1.9234382589505687,0.08217762867257354
